topic,run,model,keywords,label,normalized_label,error
17,40,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Tailgate and Cargo Cover,tailgate and cargo cover,
17,41,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Power Tailgate and Cargo Cover,power tailgate and cargo cover,
17,42,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Power Tailgate Operation,power tailgate operation,
17,43,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Hands-Free Tailgate Operation,hands-free tailgate operation,
17,44,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Power Tailgate and Cargo Access,power tailgate and cargo access,
17,45,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Power Tailgate and Cargo Covers,power tailgate and cargo covers,
17,46,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Tailgate and Cargo Access,tailgate and cargo access,
17,47,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Tailgate and Cargo Cover,tailgate and cargo cover,
17,48,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Hands-Free Tailgate Operation,hands-free tailgate operation,
17,49,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Tailgate and Cargo Cover,tailgate and cargo cover,
17,50,openai/gpt-5.5,"door, open, cover, tailgate, hood, release, place, close, trunk, pull",Power Tailgate and Cargo Covers,power tailgate and cargo covers,
18,1,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,2,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,3,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,4,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Heritage,toyota crown heritage,
18,5,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch,toyota crown launch,
18,6,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,7,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan History,toyota crown sedan history,
18,8,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,9,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,10,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown History,toyota crown history,
18,11,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,12,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Heritage,toyota crown heritage,
18,13,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch,toyota crown launch,
18,14,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,15,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,16,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,17,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch,toyota crown launch,
18,18,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,19,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch,toyota crown launch,
18,20,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,21,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan History,toyota crown sedan history,
18,22,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,23,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch,toyota crown launch,
18,24,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,25,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,26,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota,toyota,
18,27,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,28,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,29,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,30,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,31,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,32,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch,toyota crown launch,
18,33,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Launch History,toyota crown launch history,
18,34,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,35,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan History,toyota crown sedan history,
18,36,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,37,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,38,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan History,toyota crown sedan history,
18,39,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,40,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,41,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,42,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown History,toyota crown history,
18,43,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,44,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,45,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan Launch,toyota crown sedan launch,
18,46,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Heritage,toyota crown heritage,
18,47,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
18,48,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan History,toyota crown sedan history,
18,49,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Heritage,toyota crown heritage,
18,50,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, japan, sedan, new crown, available, platinum grade",Toyota Crown Sedan,toyota crown sedan,
19,1,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,2,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Infot,in-car infot,
19,3,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Multimedia Connectivity,toyota multimedia connectivity,
19,4,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Infotainment Connectivity,in-vehicle infotainment connectivity,
19,5,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Infotainment Connectivity,toyota infotainment connectivity,
19,6,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,7,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Systems,in-car connectivity systems,
19,8,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Infotainment Connectivity,in-car infotainment connectivity,
19,9,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity and Infotainment,in-car connectivity and infotainment,
19,10,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,11,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,12,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,13,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,14,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,15,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle,in-vehicle,
19,16,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,17,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,18,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Connected Infotainment Systems,connected infotainment systems,
19,19,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,20,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Infotainment Connectivity,in-vehicle infotainment connectivity,
19,21,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia,in-car multimedia,
19,22,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Infotainment Connectivity,in-car infotainment connectivity,
19,23,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity & Infotainment,in-car connectivity infotainment,
19,24,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Infotainment Connectivity,toyota infotainment connectivity,
19,25,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Infotainment Connectivity,in-vehicle infotainment connectivity,
19,26,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
19,27,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Infotainment Connectivity,in-car infotainment connectivity,
19,28,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,29,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,30,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
19,31,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Infotainment Connectivity,in-vehicle infotainment connectivity,
19,32,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Infotainment Connectivity,toyota infotainment connectivity,
19,33,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Connected Infotainment,toyota connected infotainment,
19,34,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,35,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,36,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,37,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,38,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Infotainment Connectivity,in-vehicle infotainment connectivity,
19,39,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity Features,in-car connectivity features,
19,40,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,41,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Infotainment Connectivity,toyota infotainment connectivity,
19,42,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Connectivity Features,in-vehicle connectivity features,
19,43,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
19,44,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Connectivity and Infotainment,in-car connectivity and infotainment,
19,45,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,46,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Connected Infotainment,toyota connected infotainment,
19,47,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,48,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
19,49,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
19,50,openai/gpt-5.5,"connect, audio, wireless, available, audio multimedia, multimedia, compatibility, toyota, standard, touchscreen",Toyota Infotainment Connectivity,toyota infotainment connectivity,
20,1,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,2,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT,electric gt,
20,3,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,4,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance GT Coupes,performance gt coupes,
20,5,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT,electric gt,
20,6,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Sports Coupes,electric gt sports coupes,
20,7,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Coupes,electric gt coupes,
20,8,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance,electric gt performance,
20,9,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance,electric gt performance,
20,10,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Coupes,electric gt coupes,
20,11,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance GT,performance gt,
20,12,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,13,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,14,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,15,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,16,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance GT Coupes,performance gt coupes,
20,17,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance,electric gt performance,
20,18,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,19,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coup,electric gt performance coup,
20,20,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance GT Coupes,performance gt coupes,
20,21,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Cars,electric gt performance cars,
20,22,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT,electric gt,
20,23,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,24,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Coupes,electric gt coupes,
20,25,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Coupes,electric gt coupes,
20,26,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",GT Performance Coupes,gt performance coupes,
20,27,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,28,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Coupes,electric gt coupes,
20,29,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,30,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Sports Coupes,electric gt sports coupes,
20,31,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT,electric gt,
20,32,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric,electric,
20,33,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric,electric,
20,34,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,35,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,36,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,37,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,38,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance,electric gt performance,
20,39,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,40,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coupes,electric gt performance coupes,
20,41,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance,electric gt performance,
20,42,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Coupes,electric gt coupes,
20,43,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric,electric,
20,44,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT Performance Coup,electric gt performance coup,
20,45,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance,performance,
20,46,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance GT,performance gt,
20,47,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Performance,performance,
20,48,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT,electric gt,
20,49,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric GT,electric gt,
20,50,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, door coupe, steering, coupe",Electric,electric,
21,1,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,2,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,3,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,4,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,5,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,6,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,7,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,8,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,9,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,10,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,11,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,12,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,13,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo,porsche taycan turbo,
21,14,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,15,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Electric Sports Car,porsche taycan electric sports car,
21,16,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,17,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
21,18,openai/gpt-5.5,"taycan, porsche, turbo, electric, sports, sports car, porsche electric, car, spyder, alex",Porsche Taycan Turbo EV,porsche taycan turbo ev,
