topic,run,model,keywords,label,normalized_label,error
12,23,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automotive Executive Presentations,automotive executive presentations,
12,24,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automotive Executive Presentations,automotive executive presentations,
12,25,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Executive Presentations,executive presentations,
12,26,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automotive Executive Presentations,automotive executive presentations,
12,27,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automotive Executive Presentations,automotive executive presentations,
12,28,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automotive Executive Presentations,automotive executive presentations,
12,29,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automotive Executive Presentations,automotive executive presentations,
12,30,openai/gpt-5.5,"president, vice, ladies, vice president, america, mr, tesla, chief, global, division",Automaker Executive Presentations,automaker executive presentations,
13,1,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,2,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,3,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid,toyota corolla hybrid,
13,4,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid,toyota corolla hybrid,
13,5,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,6,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,7,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,8,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,9,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,10,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,11,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,12,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,13,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,14,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,15,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,16,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid,toyota corolla hybrid,
13,17,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,18,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,19,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,20,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid,toyota corolla hybrid,
13,21,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,22,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,23,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,24,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,25,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,26,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid,toyota corolla hybrid,
13,27,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,28,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,29,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
13,30,openai/gpt-5.5,"corolla, corolla hybrid, hybrid, toyota, safety, available, apex, new corolla, features, assist",Toyota Corolla Hybrid Features,toyota corolla hybrid features,
14,1,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,2,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,3,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan Heritage,toyota crown sedan heritage,
14,4,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Heritage,toyota crown heritage,
14,5,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,6,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Generations,toyota crown generations,
14,7,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,8,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,9,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,10,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,11,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Heritage,toyota crown heritage,
14,12,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Heritage,toyota crown heritage,
14,13,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,14,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,15,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,16,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,17,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Heritage,toyota crown heritage,
14,18,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,19,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,20,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,21,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan Launch,toyota crown sedan launch,
14,22,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,23,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,24,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan Legacy,toyota crown sedan legacy,
14,25,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Heritage,toyota crown heritage,
14,26,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan,toyota crown sedan,
14,27,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan History,toyota crown sedan history,
14,28,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Heritage,toyota crown heritage,
14,29,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown Sedan Legacy,toyota crown sedan legacy,
14,30,openai/gpt-5.5,"crown, toyota crown, toyota, platinum, performance, sedan, japan, new crown, available, generation",Toyota Crown,toyota crown,
15,1,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Power Tailgate and Cargo Cover,power tailgate and cargo cover,
15,2,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,3,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,4,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,5,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,6,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,7,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,8,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Power Tailgate and Cargo Cover,power tailgate and cargo cover,
15,9,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,10,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,11,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Hands-Free Tailgate Operation,hands-free tailgate operation,
15,12,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Hands-Free Tail,hands-free tail,
15,13,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,14,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,15,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,16,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,17,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,18,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Power Tailgate and Cargo Cover,power tailgate and cargo cover,
15,19,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,20,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,21,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,22,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,23,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,24,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Power Tailgate and Cargo Cover,power tailgate and cargo cover,
15,25,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Power Tailgate Operation,power tailgate operation,
15,26,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Cover,tailgate and cargo cover,
15,27,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,28,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Tailgate and Cargo Access,tailgate and cargo access,
15,29,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Hands-Free Tailgate Operation,hands-free tailgate operation,
15,30,openai/gpt-5.5,"open, cover, door, hood, place, close, release, pull, tailgate, trunk",Hands-Free Tailgate Operation,hands-free tailgate operation,
16,1,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric,electric,
16,2,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coup,electric gt performance coup,
16,3,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance,electric gt performance,
16,4,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coup,electric gt performance coup,
16,5,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,6,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,7,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,8,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,9,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,10,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance,electric gt performance,
16,11,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,12,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,13,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,14,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,15,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,16,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",GT Performance Coupes,gt performance coupes,
16,17,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric,electric,
16,18,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,19,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,20,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,21,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,22,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,23,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,24,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,25,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,26,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,27,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Coupes,electric gt performance coupes,
16,28,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,29,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
16,30,openai/gpt-5.5,"amg, gt, amg gt, door, gt door, gt3, amg line, steering, performance, door coupe",Electric GT Performance Cars,electric gt performance cars,
17,1,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,2,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,3,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,4,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
17,5,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Connectivity and Multimedia,in-car connectivity and multimedia,
17,6,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,7,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,8,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,9,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,10,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,11,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,12,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,13,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,14,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,15,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,16,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,17,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,18,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,19,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
17,20,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,21,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Connectivity Infotainment,in-car connectivity infotainment,
17,22,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,23,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,24,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
17,25,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Vehicle Multimedia Connectivity,in-vehicle multimedia connectivity,
17,26,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,27,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,28,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,29,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
17,30,openai/gpt-5.5,"connect, audio, available, wireless, audio multimedia, toyota, standard, multimedia, compatibility, touchscreen",In-Car Multimedia Connectivity,in-car multimedia connectivity,
18,1,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,2,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
18,3,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,4,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,5,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUVs,toyota highlander hybrid suvs,
18,6,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,7,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,8,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,9,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,10,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,11,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,12,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
18,13,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,14,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
18,15,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUVs,toyota highlander hybrid suvs,
18,16,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUVs,toyota highlander hybrid suvs,
18,17,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
18,18,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
18,19,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,20,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid Features,toyota highlander hybrid features,
18,21,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid SUV,toyota highlander hybrid suv,
18,22,openai/gpt-5.5,"highlander, grand highlander, hybrid, available, standard, grand, grade, platinum, power, row",Toyota Highlander Hybrid,toyota highlander hybrid,
